genre,id,title,rating,production_countries,budget,revenue,imdb_ids,Plot
Crime,553,Dogville,7.772,"['DK', 'FI', 'FR', 'DE', 'NL', 'NO', 'SE', 'GB']",10000000,16690617,tt0276919,"A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price."
Crime,5511,Le Samoura??,7.768,"['FR', 'IT']",0,215245,tt0062229,"After professional hitman Jef Costello is seen by witnesses, his efforts to provide himself an alibi drive him further into a corner."
Crime,609242,The Heist of the Century,7.765,"['AR', 'US']",0,7627100,tt10948718,"In 2006, a group of thieves performed what is considered one of the most famous and smart bank heists in the history of Argentina when they rob the Banco Río branch in Acassuso."
Crime,18079,Nine Queens,7.763,['AR'],1300000,12413888,tt0247586,"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"")."
Crime,117,The Untouchables,7.759,['US'],25000000,76270454,tt0094226,"During Prohibition, Treasury agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone, and assembles a small, incorruptible team to help him."
Crime,1480,Touch of Evil,7.752,['US'],829000,2247500,tt0052311,"A Mexican official and his American wife are targeted in a Texas border town by the crime family he's trying to put behind bars for drug trafficking, as his concern grows over the tactics of the local detective whose cooperation h..."
Crime,13855,The Chaser,7.746,['KR'],2600000,0,tt1190539,A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.
Crime,322,Mystic River,7.743,['US'],25000000,156800000,tt0327056,"The tragic murder of a 19-year-old girl reunites three childhood friends still living in Boston--the victim's gangster father, a detective, and the disturbed man they both suspect of killing her."
Crime,40662,Batman: Under the Red Hood,7.7,['US'],0,6629178,tt1569923,"There's a mystery afoot in Gotham City, and Batman must go toe-to-toe with a mysterious vigilante, who goes by the name of Red Hood. Subsequently, old wounds reopen and old, once buried memories come into the light."
Crime,25253,Crooks in Clover,7.733,"['FR', 'DE', 'IT']",0,0,tt0057591,"A dying mob boss hands over his business to an old friend, Fernand. The boss' assistants want to get rid of the latter. But are the Volfoni brothers and Théo real threats? Ensuing fights and shootouts are more comical than deadly."
Crime,525,The Blues Brothers,7.73,['US'],27000000,115229890,tt0080455,"Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&amp;B band and save the Catholic home where the two were raised, outrunning the police as they tear through ..."
Crime,30018,Mother,7.7,['KR'],5000000,17112713,tt1216496,A mother desperately searches for the killer who framed her son for a girl's horrific murder.
Crime,603692,John Wick: Chapter 4,7.722,"['DE', 'US']",90000000,440157245,tt10366206,"John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes."
Crime,903,Cool Hand Luke,7.7,['US'],3200000,16217773,tt0061512,"A laid-back Southern man is sentenced to two years in a rural prison, but refuses to conform."
Crime,272,Batman Begins,7.7,"['GB', 'US']",150000000,374218673,tt0372784,"After witnessing his parents' death, Bruce learns the art of fighting to confront injustice. When he returns to Gotham as Batman, he must stop a secret society that intends to destroy the city."
Crime,30588,Monsieur Verdoux,7.7,['US'],2000000,0,tt0039631,"A suave but cynical man supports his family by marrying and murdering rich women for their money, but the job has some occupational hazards."
Crime,963,The Maltese Falcon,7.708,['US'],375000,1772000,tt0033870,"San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar and their quest for a priceless statuette, with the stakes rising after his partner is murdered."
Crime,242582,Nightcrawler,7.7,['US'],8500000,50300000,tt2872718,A petty thief desperate for work muscles into the world of crime journalism and becomes the star of his own story as he blurs the line between observer and participant.
Crime,158,Knockin' on Heaven's Door,7.7,['DE'],0,0,tt0119472,"Two terminally ill patients escape from a hospital, steal a car and rush towards the sea."
Crime,51608,The Man from Nowhere,7.7,['KR'],1255000,43059790,tt1527788,A quiet pawnshop keeper with a violent past takes on a drug-and-organ trafficking ring in hope of saving the child who is his only friend.
Crime,44639,Inside Job,7.694,['US'],2000000,7871522,tt1645089,Takes a closer look at what brought about the 2008 financial meltdown.
Crime,5910,Fireworks,7.7,['JP'],0,0,tt0119250,"Nishi leaves the police in the face of harrowing personal and professional difficulties. Spiraling into depression, he makes questionable decisions."
Crime,938008,The Killer,7.684,['KR'],0,595112,tt19713090,"A retired hitman agrees to take care of a teen aged girl, but when she becomes involved with unsavory people, he has to rescue her."
Crime,11220,Fallen Angels,7.7,['HK'],0,0,tt0112913,"This Hong Kong-set crime drama follows the lives of a hitman, hoping to get out of the business, and his elusive female partner."
Crime,522627,The Gentlemen,7.68,"['GB', 'US']",22000000,115171795,tt8367814,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him."
Crime,479718,The Outlaws,7.7,['KR'],5900000,52946454,tt7468056,"Based on real events, this crime action film depicts a Seoul detective's attempts to keep peace while two Chinese-Korean gangs battle over turf in the neighborhood."
Crime,14285,The Thin Blue Line,7.7,['US'],0,1209846,tt0096257,"A film that successfully argued that a man was wrongly convicted for murder by a corrupt justice system in Dallas County, Texas."
Crime,13830,Shottas,7.7,"['JM', 'US']",200000,0,tt0281190,"Wayne and Biggs grow up together on the tough and dangerous streets of Kingston, Jamaica. Eventually moving to Miami, they begin a ruthless climb to the top of a criminal enterprise as they aggressively take control of the Jamaica..."
Crime,1075,"Black Cat, White Cat",7.67,"['YU', 'FR', 'DE']",0,0,tt0118843,Matko and his son Zare live on the banks of the Danube river and get by through hustling and basically doing anything to make a living. In order to pay off a business debt Matko agrees to marry off Zare to the sister of a local ga...
Crime,1632,Mississippi Burning,7.668,['US'],15000000,34604000,tt0095647,Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.
Crime,11898,Kind Hearts and Coronets,7.665,['GB'],0,0,tt0041546,A distant poor relative of the Duke D'Ascoyne plots to inherit the title by murdering the eight other heirs who stand ahead of him in the line of succession.
Crime,575452,The Traitor,7.662,"['BR', 'FR', 'DE', 'IT']",0,0,tt7736478,"The real life of Tommaso Buscetta, the so-called ""boss of the two worlds,"" the first mafia informant in Sicily in the 1980s."
Crime,352173,Drishyam,7.7,['IN'],4600000,18000000,tt4430212,"Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime."
Crime,845,Strangers on a Train,7.7,['US'],1200000,7000000,tt0044079,A psychopath tries to forcibly persuade a tennis star to agree to his theory that two strangers can get away with murder by submitting to his plan to kill the other's most-hated person.
Crime,414906,The Batman,7.7,['US'],185000000,772319315,tt1877830,"When a sadistic serial killer begins murdering key political figures in Gotham, the Batman is forced to investigate the city's hidden corruption and question his family's involvement."
Crime,15794,White Heat,7.648,['US'],1300000,3483000,tt0042041,A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.
Crime,993,Sleuth,7.7,['GB'],3500000,5750000,tt0069281,"A man who loves games and theater invites his wife's lover to meet him, setting up a battle of wits with potentially deadly results."
Crime,435366,Fabricated City,7.7,['KR'],0,0,tt6399158,"After Kwon, an exceptional gamer, is wrongly framed for murder, he along with his allies decides to find the real culprit and prove his innocence."
Crime,1592,Primal Fear,7.656,['US'],30000000,102600000,tt0117381,"The murder of a high and mighty archbishop leads to the involvement of Martin Vail, Chicago's best attorney. As he studies the suspects, he becomes convinced of certain aspects, but there's more to the story than meets the eye."
Crime,247,The Killing,7.651,['US'],320000,0,tt0049406,Crook Johnny Clay assembles a five-man team to plan and execute a daring racetrack robbery.
Crime,534780,Andhadhun,7.6,['IN'],4500000,40000000,tt8108198,"A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of."
Crime,14580,The Big Heat,7.6,['US'],0,0,tt0045555,Tough cop Dave Bannion takes on a politically powerful crime syndicate.
Crime,212,Arsenic and Old Lace,7.639,['US'],1120175,0,tt0036613,"Mortimer Brewster, a Brooklyn writer of books on the futility of marriage, risks his reputation after he decides to tie the knot. Things grow complicated when he learns that his beloved maiden aunts Abby and Martha are serial murd..."
Crime,20123,Time of the Gypsies,7.636,"['IT', 'GB', 'YU']",0,0,tt0097223,"In this luminous tale set in the area around Sarajevo and in Italy, Perhan, an engaging young Romany (gypsy) with telekinetic powers, is seduced by the quick-cash world of petty crime, which threatens to destroy him and those he l..."
Crime,801335,Girl in the Basement,7.63,['US'],0,0,tt13269536,"Sarah is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home."
Crime,10633,In the Heat of the Night,7.63,['US'],2000000,27379978,tt0061811,"A black Philadelphia police detective is mistakenly suspected of a local murder while passing through a racially hostile Mississippi town, and after being cleared is reluctantly asked by the police chief to investigate the case."
Crime,207703,Kingsman: The Secret Service,7.628,"['GB', 'US']",81000000,414351546,tt2802144,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius."
Crime,320007,Victoria,7.627,"['FR', 'DE']",0,3191971,tt4226388,A young Spanish woman who has recently moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.
Crime,637649,Wrath of Man,7.624,"['GB', 'US']",40000000,103966489,tt11083552,A mysteriously stoic character is hired as a security guard by a cash truck company responsible for transporting a lot of money around Los Angeles each week.
